J,g0,g1,Re(p),Im(p),Re(a),Im(a),Count
10,0.5,0,-0.5448412978981511,0.0,-0.002505823598731041,2.790358657678375e-17,5
20,0.5,0,0.976156267366975,0.0,0.1905238196353493,-5.8565926744870365e-18,5
20,0.5,0,0.6728133179124323,0.43137751988971457,0.16491345796452558,0.008492357435379964,5
20,0.5,0,0.6728133179124323,-0.43137751988971457,0.16491345796452553,-0.008492357435380004,5
20,0.5,0,-0.773160668147565,0.0,-0.0024985383445186166,-5.729546782008187e-17,5
0,0.5,0.5,0.9756365285185618,0.0,0.5000028634409123,-4.667448707524087e-18,5
0,0.5,0.5,-0.3545833325895695,0.0,0.0009296449841797068,-1.658060511420607e-17,5
0,0.5,0.5,0.6564966029642393,0.7320341333399627,0.00037764879183786824,-0.0002601699877583163,5
0,0.5,0.5,0.6564966029642393,-0.7320341333399627,0.00037764879183785696,0.0002601699877583137,5
1,0.5,0.5,0.9755249885307511,0.0,0.4975554013111757,2.082017975719191e-18,5
1,0.5,0.5,-0.9753659478130429,0.0,-7.51313585035697e-05,3.9767308016847005e-17,5
1,0.5,0.5,-0.10669751482621548,0.9711159122619042,0.00012093689170034439,-0.0001078095663858674,5
1,0.5,0.5,-0.10669751482621548,-0.9711159122619042,0.00012093689170035305,0.00010780956638582577,5
2,0.5,0.5,0.9747548637719123,0.0,0.4924680716067458,2.8928693534909505e-18,5
2,0.5,0.5,-1.06064710918102,0.0,0.00010617473657019427,1.371108069511864e-18,5
2,0.5,0.5,0.4291451568891627,0.8145040067367225,3.552276387116648e-05,0.00010037823666823203,5
2,0.5,0.5,0.4291451568891627,-0.8145040067367225,3.552276387122893e-05,-0.00010037823666825848,5
5,0.5,0.5,0.9709755688993426,0.0,0.4564435598512422,2.873997196089122e-17,5
5,0.5,0.5,0.6058859502107159,0.4097892632582574,0.0023263276105933857,0.002363848698458928,5
5,0.5,0.5,0.6058859502107159,-0.4097892632582574,0.002326327610593776,-0.0023638486984587787,5
5,0.5,0.5,-1.0637289096738551,0.0,-0.00010385504282806523,-5.110708050419205e-19,5
10,0.5,0.5,0.9622597839586702,0.0,0.3544076251310669,-1.4136452087176799e-18,5
10,0.5,0.5,-0.0689501157386051,0.0,-0.30164188633762373,-5.565398777241305e-16,5
10,0.5,0.5,-0.6271925011378019,0.4097985069092872,3.635231201547153e-06,-0.001088178003534548,5
